plot	site	time	total_precipitation_hourly	u_component_of_wind_10m	v_component_of_wind_10m	ws
plot1	Nouragues	2001-01-28 13:00:00	0.00031726062297821045	-2.6202392578125	-2.2093772888183594	3.4273899358736766
plot1	Nouragues	2001-01-28 14:00:00	4.5925378799438477e-05	-2.8515625	-2.228139877319336	3.6188418042665083
plot1	Nouragues	2001-01-28 15:00:00	0.00017173588275909424	-2.6895599365234375	-2.082916259765625	3.401804344366086
plot1	Nouragues	2001-01-28 16:00:00	0.00011146068572998047	-2.47320556640625	-1.9730091094970703	3.1637810796357706
plot1	Nouragues	2001-01-28 17:00:00	7.303059101104736e-05	-2.229339599609375	-2.080963134765625	3.049649589484022
plot1	Nouragues	2001-01-28 18:00:00	6.583333015441895e-05	-2.010223388671875	-2.1382598876953125	2.9348174423105444
plot1	Nouragues	2001-01-28 19:00:00	2.5734305381774902e-05	-2.0278778076171875	-2.2235260009765625	3.0093780552873572
plot1	Nouragues	2001-01-28 20:00:00	3.11732292175293e-05	-1.54730224609375	-2.0381507873535156	2.5589456564680146
plot1	Nouragues	2001-01-28 21:00:00	0.0	-1.521820068359375	-2.119882583618164	2.609566724341218
plot1	Nouragues	2001-01-28 22:00:00	0.0	-1.2860260009765625	-1.874380111694336	2.273139608185789
plot1	Nouragues	2001-01-28 23:00:00	0.0	-1.1500244140625	-1.6062507629394531	1.9754993460852808
plot1	Nouragues	2001-01-29 00:00:00	0.0	-0.981231689453125	-1.383427619934082	1.6960800712181936
plot1	Nouragues	2001-01-29 01:00:00	0.0	-0.8722076416015625	-1.2343206405639648	1.5113879759315263
plot1	Nouragues	2001-01-29 02:00:00	0.0	-0.80126953125	-1.267624855041504	1.4996351672418824
plot1	Nouragues	2001-01-29 03:00:00	0.0	-0.6279754638671875	-1.3540163040161133	1.4925526237827145
plot1	Nouragues	2001-01-29 04:00:00	0.0	-0.4979400634765625	-1.3748779296875	1.462270025801264
plot1	Nouragues	2001-01-29 05:00:00	0.0	-0.22894287109375	-1.432891845703125	1.4510664628841636
plot1	Nouragues	2001-01-29 06:00:00	0.0	0.0028228759765625	-1.46685791015625	1.4668606263775505
plot1	Nouragues	2001-01-29 07:00:00	0.0	0.027923583984375	-1.6611175537109375	1.66135223651974
plot1	Nouragues	2001-01-29 08:00:00	0.0	0.052886962890625	-1.616363525390625	1.6172285172655732
plot1	Nouragues	2001-01-29 09:00:00	0.0	-0.03021240234375	-1.595855712890625	1.5961416746708375
plot1	Nouragues	2001-01-29 10:00:00	0.0	-0.028542518615722656	-1.49163818359375	1.4919112393583576
plot1	Nouragues	2001-01-29 11:00:00	0.0	-0.06390762329101562	-1.0061492919921875	1.0081768605215489
plot1	Nouragues	2001-01-29 12:00:00	0.0	-0.5017261505126953	-1.4579925537109375	1.5419051257405005
plot1	Nouragues	2001-01-29 13:00:00	2.0265579223632812e-06	-1.5692758560180664	-2.1679534912109375	2.6763125849449887
plot1	Nouragues	2001-01-29 14:00:00	4.231929779052734e-06	-1.4031963348388672	-1.95709228515625	2.4081466248389742
plot1	Nouragues	2001-01-29 15:00:00	7.799267768859863e-05	-1.2596216201782227	-1.7227783203125	2.1341536418353693
plot1	Nouragues	2001-01-29 16:00:00	9.271502494812012e-05	-0.9285049438476562	-1.7764892578125	2.004503807397917
plot1	Nouragues	2001-01-29 17:00:00	0.00011892616748809814	-0.7386417388916016	-1.8062591552734375	1.9514517043580455
plot1	Nouragues	2001-01-29 18:00:00	0.00011205673217773438	-0.9149913787841797	-1.950653076171875	2.1545896701757794
plot1	Nouragues	2001-01-29 19:00:00	0.00011649727821350098	-0.8339996337890625	-2.1008148193359375	2.260304911798799
plot1	Nouragues	2001-01-29 20:00:00	8.730590343475342e-05	-1.00823974609375	-2.2318572998046875	2.449027233881784
plot1	Nouragues	2001-01-29 21:00:00	5.014240741729736e-05	-1.0371856689453125	-1.805511474609375	2.0822165585768584
plot1	Nouragues	2001-01-29 22:00:00	8.009672154685177e-05	-1.1105804443359375	-1.62359619140625	1.9670926556952748
plot1	Nouragues	2001-01-29 23:00:00	6.397068500518799e-05	-1.0486907958984375	-1.591705322265625	1.9061160033772382
plot1	Nouragues	2001-01-30 00:00:00	4.547834396362305e-05	-0.9300689697265625	-1.5186309814453125	1.7808055329692185
plot1	Nouragues	2001-01-30 01:00:00	4.693400114774704e-05	-0.8256378173828125	-1.3001556396484375	1.5401566455404112
plot1	Nouragues	2001-01-30 02:00:00	3.683287650346756e-05	-0.8481292724609375	-1.149505615234375	1.4285259613533379
plot1	Nouragues	2001-01-30 03:00:00	0.00018343329429626465	-0.8520660400390625	-0.998382568359375	1.312548776004805
plot1	Nouragues	2001-01-30 04:00:00	8.025765419006348e-05	-0.794403076171875	-0.97467041015625	1.2574015491741253
plot1	Nouragues	2001-01-30 05:00:00	3.413110971450806e-05	-0.5997772216796875	-0.9877777099609375	1.1556113187146788
plot1	Nouragues	2001-01-30 06:00:00	0.00021646171808242798	-0.58355712890625	-0.9874725341796875	1.1470139181616585
plot1	Nouragues	2001-01-30 07:00:00	0.0002246946096420288	-0.4763336181640625	-1.30810546875	1.3921327642027983
plot1	Nouragues	2001-01-30 08:00:00	0.00017562061538001217	-0.2762908935546875	-1.2032928466796875	1.2346053348061288
plot1	Nouragues	2001-01-30 09:00:00	5.080848933403104e-05	-0.316009521484375	-1.12457275390625	1.1681292293650865
plot1	Nouragues	2001-01-30 10:00:00	7.912516593933105e-06	-0.3597564697265625	-0.9871826171875	1.050692265693091
plot1	Nouragues	2001-01-30 11:00:00	3.398209810256958e-05	-0.7664642333984375	-1.0150222778320312	1.2719031588821452
plot1	Nouragues	2001-01-30 12:00:00	7.4379146155934e-05	-1.230499267578125	-1.4162883758544922	1.876166626686142
plot1	Nouragues	2001-01-30 13:00:00	1.9066035747528076e-05	-0.9847412109375	-1.3159828186035156	1.643631963481578
plot1	Nouragues	2001-01-30 14:00:00	2.600252628326416e-05	-0.6380462646484375	-1.3195018768310547	1.4656698942096409
plot1	Nouragues	2001-01-30 15:00:00	4.774332046508789e-05	-0.7882843017578125	-1.4986257553100586	1.6933018912398479
plot1	Nouragues	2001-01-30 16:00:00	7.721781730651855e-05	-0.8412933349609375	-1.8342399597167969	2.0179719287620363
plot1	Nouragues	2001-01-30 17:00:00	0.0010490566492080688	-0.6108102798461914	-1.7281579971313477	1.8329264199674828
plot1	Nouragues	2001-01-30 18:00:00	0.004297241568565369	-1.976384162902832	-1.8641090393066406	2.716799011667564
plot1	Nouragues	2001-01-30 19:00:00	0.0006665438413619995	-1.450749397277832	-1.801142692565918	2.31274486545438
plot1	Nouragues	2001-01-30 20:00:00	0.0012997090816497803	-1.5001230239868164	-1.574605941772461	2.174799521556065
plot1	Nouragues	2001-01-30 21:00:00	0.0005495250225067139	-1.3752498626708984	-1.634124755859375	2.1358080209814707
plot1	Nouragues	2001-01-30 22:00:00	0.00020489096641540527	-1.2329816818237305	-1.5115060806274414	1.9506138673470472
plot1	Nouragues	2001-01-30 23:00:00	0.00014413893222808838	-1.23388671875	-1.4905004501342773	1.9349594379619757
plot1	Nouragues	2001-01-31 00:00:00	5.62816858291626e-05	-0.922271728515625	-1.2935686111450195	1.588680236220887
plot1	Nouragues	2001-01-31 01:00:00	9.961426258087158e-06	-0.8070220947265625	-1.2303314208984375	1.4713939195969301
plot1	Nouragues	2001-01-31 02:00:00	2.9809772968292236e-05	-0.9191131591796875	-1.2151336669921875	1.5235874861769987
plot1	Nouragues	2001-01-31 03:00:00	6.961822509765625e-05	-0.7821502685546875	-0.9226837158203125	1.2095884763175238
plot1	Nouragues	2001-01-31 04:00:00	3.326684236526489e-05	-0.7074127197265625	-1.021148681640625	1.2422469102587128
plot1	Nouragues	2001-01-31 05:00:00	8.575618267059326e-06	-0.6303253173828125	-1.05413818359375	1.2282171289491421
plot1	Nouragues	2001-01-31 06:00:00	2.7820467948913574e-05	-0.661346435546875	-1.075439453125	1.2625169801425864
plot1	Nouragues	2001-01-31 07:00:00	0.00012024492025375366	-0.1582183837890625	-1.3272247314453125	1.3366220650314378
plot1	Nouragues	2001-01-31 08:00:00	0.0002790987491607666	-0.2466583251953125	-1.3283700942993164	1.3510763993264523
plot1	Nouragues	2001-01-31 09:00:00	0.00010398775339126587	-0.1797027587890625	-1.429966926574707	1.4412142424406975
plot1	Nouragues	2001-01-31 10:00:00	5.724281072616577e-05	-0.445281982421875	-1.4648046493530273	1.530989452816642
plot1	Nouragues	2001-01-31 11:00:00	0.00010772794485092163	-0.6564483642578125	-1.339651107788086	1.491840992041244
plot1	Nouragues	2001-01-31 12:00:00	4.53069806098938e-05	-0.741363525390625	-1.2107696533203125	1.4197123054270557
plot1	Nouragues	2001-01-31 13:00:00	3.1635165214538574e-05	-0.7708587646484375	-1.0069847106933594	1.268164596022734
plot1	Nouragues	2001-01-31 14:00:00	0.0004433095455169678	-1.2993621826171875	-1.085205078125	1.6929300467544395
plot1	Nouragues	2001-01-31 15:00:00	0.00012368261803885616	-1.5077056884765625	-1.2621517181396484	1.9662663610679638
plot1	Nouragues	2001-01-31 16:00:00	0.0004914253950119019	-1.604278564453125	-1.472269058227539	2.1774494006010756
plot1	Nouragues	2001-01-31 17:00:00	0.00031157582998275757	-1.437896728515625	-1.8009147644042969	2.3045261965370063
plot1	Nouragues	2001-01-31 18:00:00	0.00048698484897613525	-1.5145263671875	-1.62115478515625	2.218542980052713
plot1	Nouragues	2001-01-31 19:00:00	0.0003176182508468628	-1.4408416748046875	-1.7918853759765625	2.299321189501946
plot1	Nouragues	2001-01-31 20:00:00	0.0010073482990264893	-1.4094390869140625	-1.5064830780029297	2.0630098894649844
plot1	Nouragues	2001-01-31 21:00:00	0.0018606781959533691	-1.41046142578125	-1.1007156372070312	1.789127258640077
plot1	Nouragues	2001-01-31 22:00:00	5.2928924560546875e-05	-1.0712890625	-1.1748237609863281	1.589928025040816
plot1	Nouragues	2001-01-31 23:00:00	9.238719940185547e-07	-0.7398681640625	-1.2211103439331055	1.4277658674494365
plot1	Nouragues	2001-02-01 00:00:00	1.6391277313232422e-07	-0.578303337097168	-1.3514204025268555	1.469956412300572
plot1	Nouragues	2001-02-01 01:00:00	0.0	-0.3714122772216797	-1.4566888809204102	1.5032929107356792
plot1	Nouragues	2001-02-01 02:00:00	2.7567148208618164e-07	-0.1690511703491211	-1.4664506912231445	1.476162568278049
plot1	Nouragues	2001-02-01 03:00:00	3.501772880554199e-07	-0.018146514892578125	-1.4737052917480469	1.4738170113446725
plot1	Nouragues	2001-02-01 04:00:00	0.0	-0.03366279602050781	-1.466806411743164	1.4671926367613677
plot1	Nouragues	2001-02-01 05:00:00	0.0	0.044610023498535156	-1.4423704147338867	1.4430601052957372
plot1	Nouragues	2001-02-01 06:00:00	0.0	0.10201454162597656	-1.4027471542358398	1.4064517572316177
plot1	Nouragues	2001-02-01 07:00:00	4.537403583526611e-06	0.017547607421875	-1.4926557540893555	1.4927588950471187
plot1	Nouragues	2001-02-01 08:00:00	8.568167686462402e-07	0.0758056640625	-1.5370941162109375	1.538962254506016
plot1	Nouragues	2001-02-01 09:00:00	0.0	0.04749870300292969	-1.509103775024414	1.5098510954991218
plot1	Nouragues	2001-02-01 10:00:00	0.0	-0.028858184814453125	-1.4644737243652344	1.464758029227683
plot1	Nouragues	2001-02-01 11:00:00	0.0	-0.1507415771484375	-1.0318222045898438	1.0427751842875068
plot1	Nouragues	2001-02-01 12:00:00	1.640617847442627e-05	-0.5751495361328125	-1.5561323165893555	1.6590192210000292
plot1	Nouragues	2001-02-01 13:00:00	0.0001593112944533459	-1.864471435546875	-2.6174612045288086	3.2136205269421008
plot1	Nouragues	2001-02-01 14:00:00	0.00020968914031982422	-1.870330810546875	-2.347005844116211	3.0010954288720275
plot1	Nouragues	2001-02-01 15:00:00	0.000192299485206604	-1.4976348876953125	-2.036680221557617	2.52803808945319
plot1	Nouragues	2001-02-01 16:00:00	2.346932888031006e-05	-1.175140380859375	-1.9594173431396484	2.2847912901012983
plot1	Nouragues	2001-02-01 17:00:00	5.43445348739624e-05	-0.443634033203125	-1.9840469360351562	2.0330404324082103
plot1	Nouragues	2001-02-01 18:00:00	0.002052813768386841	-0.258453369140625	-2.183961868286133	2.1992015792437027
plot1	Nouragues	2001-02-01 19:00:00	0.0007013678550720215	-1.0226593017578125	-2.777113914489746	2.9594245625669084
plot1	Nouragues	2001-02-01 20:00:00	0.0007954716683116203	-1.5837554931640625	-1.982792854309082	2.5376660468285617
plot1	Nouragues	2001-02-01 21:00:00	0.0006572306156158447	-1.281524658203125	-1.68475341796875	2.116766290580994
plot1	Nouragues	2001-02-01 22:00:00	0.0003725886344909668	-0.952362060546875	-1.5023832321166992	1.7788054616833482
plot1	Nouragues	2001-02-01 23:00:00	0.00017082691192626953	-0.9110107421875	-1.4628477096557617	1.7233293341744425
plot1	Nouragues	2001-02-02 00:00:00	1.9568204891129426e-05	-0.6868743896484375	-1.441122055053711	1.5964426719168918
plot1	Nouragues	2001-02-02 01:00:00	3.482215106487274e-06	-0.516021728515625	-1.3572473526000977	1.4520326444127305
plot1	Nouragues	2001-02-02 02:00:00	1.4889054000377655e-05	-0.4542694091796875	-1.4068965911865234	1.478417638696428
plot1	Nouragues	2001-02-02 03:00:00	0.00011767633259296417	-0.489715576171875	-1.457834243774414	1.5378888216859725
plot1	Nouragues	2001-02-02 04:00:00	1.662224531173706e-05	-0.431732177734375	-1.3664445877075195	1.4330259887965882
plot1	Nouragues	2001-02-02 05:00:00	7.912516593933105e-06	-0.2159576416015625	-1.2560548782348633	1.2744848214489282
plot1	Nouragues	2001-02-02 06:00:00	0.0	-0.053985595703125	-1.240086555480957	1.2412610964773068
plot1	Nouragues	2001-02-02 07:00:00	2.4825334548950195e-05	0.0965423583984375	-1.24810791015625	1.2518361643440943
plot1	Nouragues	2001-02-02 08:00:00	9.007751941680908e-06	-0.0194854736328125	-1.290191650390625	1.2903387843587357
plot1	Nouragues	2001-02-02 09:00:00	7.040798664093018e-06	-0.17010498046875	-1.3950233459472656	1.4053561257269198
plot1	Nouragues	2001-02-02 10:00:00	4.047900438308716e-05	-0.2439727783203125	-1.4745073318481445	1.4945549799974795
plot1	Nouragues	2001-02-02 11:00:00	2.0816922187805176e-05	-0.64288330078125	-2.2931432723999023	2.3815551654698925
plot1	Nouragues	2001-02-02 12:00:00	0.00010368227958679199	-0.794158935546875	-1.95684814453125	2.1118577309242075
plot1	Nouragues	2001-02-02 13:00:00	4.145503044128418e-05	-0.6906890869140625	-1.6483783721923828	1.7872332451847999
plot1	Nouragues	2001-02-02 14:00:00	0.0001224800944328308	-0.490081787109375	-1.74371337890625	1.8112748289072451
plot1	Nouragues	2001-02-02 15:00:00	0.00013548880815505981	-0.6845245361328125	-1.786224365234375	1.9128960566441628
plot1	Nouragues	2001-02-02 16:00:00	0.00028821825981140137	-0.677520751953125	-1.95867919921875	2.0725488111934376
plot1	Nouragues	2001-02-02 17:00:00	0.00021745264530181885	-0.554779052734375	-1.2408599853515625	1.3592326146026406
plot1	Nouragues	2001-02-02 18:00:00	0.0007421821355819702	-1.1885223388671875	-1.809173583984375	2.164646485450499
plot1	Nouragues	2001-02-02 19:00:00	0.00017306208610534668	-0.9847259521484375	-1.7628021240234375	2.019197001111132
plot1	Nouragues	2001-02-02 20:00:00	7.523596286773682e-05	-1.079620361328125	-1.897125244140625	2.1828111041842115
plot1	Nouragues	2001-02-02 21:00:00	5.5849552154541016e-05	-1.1387939453125	-2.012359619140625	2.312237636279673
plot1	Nouragues	2001-02-02 22:00:00	7.495284080505371e-06	-0.8157806396484375	-1.8111419677734375	1.9863869913628243
plot1	Nouragues	2001-02-02 23:00:00	6.034970283508301e-06	-0.9469146728515625	-1.624176025390625	1.8800519033035417
plot1	Nouragues	2001-02-03 00:00:00	7.972121238708496e-06	-1.157073974609375	-1.454254150390625	1.8584066607302867
plot1	Nouragues	2001-02-03 01:00:00	6.988644599914551e-05	-1.542449951171875	-1.501312255859375	2.152461461086745
plot1	Nouragues	2001-02-03 02:00:00	5.2444636821746826e-05	-1.2479400634765625	-1.1405181884765625	1.6906023010382265
plot1	Nouragues	2001-02-03 03:00:00	2.9899179935455322e-05	-0.924896240234375	-1.0278778076171875	1.382738530088606
plot1	Nouragues	2001-02-03 04:00:00	2.1457672119140625e-06	-0.686553955078125	-1.1309051513671875	1.3229900961920529
plot1	Nouragues	2001-02-03 05:00:00	0.0	-0.657989501953125	-1.2517547607421875	1.4141570512928374
plot1	Nouragues	2001-02-03 06:00:00	0.0	-0.6004180908203125	-1.2916259765625	1.4243593462028257
plot1	Nouragues	2001-02-03 07:00:00	4.351138045421976e-07	-0.4535064697265625	-1.41162109375	1.482680758087794
plot1	Nouragues	2001-02-03 08:00:00	0.0	-0.31280517578125	-1.4575653076171875	1.490752730658148
plot1	Nouragues	2001-02-03 09:00:00	0.0	-0.2386016845703125	-1.4886627197265625	1.5076629122530927
plot1	Nouragues	2001-02-03 10:00:00	6.258487701416016e-07	-0.3108978271484375	-1.4941558837890625	1.5261583351628671
plot1	Nouragues	2001-02-03 11:00:00	8.955597877502441e-06	-0.47119140625	-1.04449462890625	1.145857919263055
plot1	Nouragues	2001-02-03 12:00:00	4.7966837882995605e-05	-1.4534759521484375	-1.6955718994140625	2.233283772733868
plot1	Nouragues	2001-02-03 13:00:00	0.0007437467575073242	-1.8722686767578125	-1.816864013671875	2.6089049124382293
plot1	Nouragues	2001-02-03 14:00:00	0.00014406442642211914	-1.774627685546875	-1.6739044189453125	2.439520327046713
plot1	Nouragues	2001-02-03 15:00:00	0.00018240511417388916	-1.70947265625	-1.6463623046875	2.3733532397775026
plot1	Nouragues	2001-02-03 16:00:00	0.00016456842422485352	-1.6457672119140625	-1.6262664794921875	2.3137183013779574
plot1	Nouragues	2001-02-03 17:00:00	0.00019790232181549072	-1.4710540771484375	-1.5377655029296875	2.1280796131478814
plot1	Nouragues	2001-02-03 18:00:00	8.547306060791016e-05	-1.102935791015625	-1.2433624267578125	1.662052190328673
plot1	Nouragues	2001-02-03 19:00:00	5.9485435485839844e-05	-0.8817138671875	-1.6941375732421875	1.9098485439064703
plot1	Nouragues	2001-02-03 20:00:00	3.135204315185547e-05	-0.6266937255859375	-1.6467132568359375	1.761933476589852
plot1	Nouragues	2001-02-03 21:00:00	1.4901161193847656e-07	-0.6587371826171875	-1.719329833984375	1.8412033439550257
plot1	Nouragues	2001-02-03 22:00:00	0.0	-0.7877044677734375	-1.690155029296875	1.864698997588553
plot1	Nouragues	2001-02-03 23:00:00	0.0	-0.990875244140625	-1.6369171142578125	1.9134605792649264
plot1	Nouragues	2001-02-04 00:00:00	0.0	-1.1693572998046875	-1.401947021484375	1.8256100201454364
plot1	Nouragues	2001-02-04 01:00:00	0.0	-1.1112060546875	-1.05413818359375	1.5316612569639836
plot1	Nouragues	2001-02-04 02:00:00	0.0	-1.043365478515625	-0.7467041015625	1.283034893153105
plot1	Nouragues	2001-02-04 03:00:00	8.568167686462402e-07	-0.9678955078125	-0.6773834228515625	1.1813847872720031
plot1	Nouragues	2001-02-04 04:00:00	1.7307698726654053e-05	-0.7799530029296875	-0.824127197265625	1.1346860024041592
plot1	Nouragues	2001-02-04 05:00:00	1.1876225471496582e-05	-0.62579345703125	-0.9726409912109375	1.1565673126311835
plot1	Nouragues	2001-02-04 06:00:00	1.6033649444580078e-05	-0.38116455078125	-0.962371826171875	1.0351067319758198
plot1	Nouragues	2001-02-04 07:00:00	1.3336539268493652e-05	-0.4731292724609375	-1.0211334228515625	1.1254176005927594
plot1	Nouragues	2001-02-04 08:00:00	2.154707908630371e-05	-0.4642486572265625	-0.898101806640625	1.0109963752792692
plot1	Nouragues	2001-02-04 09:00:00	2.244114875793457e-05	-0.716278076171875	-0.572265625	0.9168109008738514
plot1	Nouragues	2001-02-04 10:00:00	1.5050172805786133e-05	-0.5359649658203125	-0.7357330322265625	0.9102535576948111
plot1	Nouragues	2001-02-04 11:00:00	4.851818079742998e-06	-0.2862548828125	-0.5156707763671875	0.5897950555346628
plot1	Nouragues	2001-02-04 12:00:00	0.00035956501961109666	-0.1103668212890625	-0.229644775390625	0.2547892425234285
plot1	Nouragues	2001-02-04 13:00:00	0.00013293325901031494	-1.1781463623046875	-0.8574371337890625	1.4571298121348595
plot1	Nouragues	2001-02-04 14:00:00	3.0394671888700486e-05	-1.430450439453125	-1.0062103271484375	1.7488989914205464
plot1	Nouragues	2001-02-04 15:00:00	0.0001463830471379879	-1.689453125	-1.076080322265625	2.0030478580252535
plot1	Nouragues	2001-02-04 16:00:00	0.00011265277862548828	-1.8356475830078125	-1.2758331298828125	2.235475838453415
plot1	Nouragues	2001-02-04 17:00:00	9.08970832824707e-05	-1.8928070068359375	-1.354095458984375	2.3272930363770965
plot1	Nouragues	2001-02-04 18:00:00	0.0021296441555023193	-2.41033935546875	-1.0950469970703125	2.6474258694653225
plot1	Nouragues	2001-02-04 19:00:00	0.0005010068416595459	-0.9937896728515625	-0.8937492370605469	1.3365648553709337
plot1	Nouragues	2001-02-04 20:00:00	6.029009819030762e-05	-0.5734405517578125	-0.7442760467529297	0.9395642075826822
plot1	Nouragues	2001-02-04 21:00:00	2.4971435550469323e-06	-0.2826995849609375	-0.6155624389648438	0.6773744692571704
plot1	Nouragues	2001-02-04 22:00:00	1.0102987289428711e-05	-0.5030517578125	-0.8177490234375	0.9600909000564639
plot1	Nouragues	2001-02-04 23:00:00	7.075071334838867e-05	-1.1529083251953125	-1.1223506927490234	1.6089961727172857
plot1	Nouragues	2001-02-05 00:00:00	7.400250757427784e-05	-1.31048583984375	-1.0492095947265625	1.6787536776124292
plot1	Nouragues	2001-02-05 01:00:00	2.354942262172699e-05	-0.8940277099609375	-1.2391128540039062	1.527968000691017
plot1	Nouragues	2001-02-05 02:00:00	5.083158612251282e-06	-0.7310638427734375	-1.2157917022705078	1.4186626820779082
plot1	Nouragues	2001-02-05 03:00:00	5.61252236366272e-05	-0.7495269775390625	-1.1598434448242188	1.3809516669893096
plot1	Nouragues	2001-02-05 04:00:00	6.189942359924316e-05	-0.44000244140625	-1.2071075439453125	1.2847998953506905
plot1	Nouragues	2001-02-05 05:00:00	6.338953971862793e-05	-0.336090087890625	-1.2412490844726562	1.2859455030764466
plot1	Nouragues	2001-02-05 06:00:00	0.000314176082611084	-0.7989044189453125	-1.1488571166992188	1.39932874807916
plot1	Nouragues	2001-02-05 07:00:00	0.0002567470073699951	-0.77825927734375	-1.1772384643554688	1.411232760649227
plot1	Nouragues	2001-02-05 08:00:00	0.00017990171909332275	-0.9659576416015625	-1.065774917602539	1.4383846287968847
plot1	Nouragues	2001-02-05 09:00:00	0.0003840327262878418	-1.0214385986328125	-0.9514141082763672	1.3958959904678712
plot1	Nouragues	2001-02-05 10:00:00	0.00030584633350372314	-1.03564453125	-0.6193408966064453	1.2067073967276856
plot1	Nouragues	2001-02-05 11:00:00	0.0002406090497970581	-0.980560302734375	-0.3956279754638672	1.057364649621013
plot1	Nouragues	2001-02-05 12:00:00	8.36491584728094e-05	-1.1376953125	-0.5861663818359375	1.2798209450071938
plot1	Nouragues	2001-02-05 13:00:00	4.240870475769043e-05	-0.9937744140625	-0.7142391204833984	1.2238157979345436
plot1	Nouragues	2001-02-05 14:00:00	0.0001109689474105835	-1.5693359375	-0.9609909057617188	1.8401953172654615
plot1	Nouragues	2001-02-05 15:00:00	0.0012042969465255737	-2.0994415283203125	-1.2359657287597656	2.436240138718798
plot1	Nouragues	2001-02-05 16:00:00	8.431077003479004e-05	-1.2838592529296875	-0.89727783203125	1.566333964768649
plot1	Nouragues	2001-02-05 17:00:00	5.0583762781997166e-05	-1.1450347900390625	-1.1312236785888672	1.60958742583307
plot1	Nouragues	2001-02-05 18:00:00	8.315145970527738e-05	-1.4951019287109375	-1.4911384582519531	2.111592687739086
plot1	Nouragues	2001-02-05 19:00:00	0.0018390256420843798	-2.3246307373046875	-1.4707164764404297	2.7508026135830046
plot1	Nouragues	2001-02-05 20:00:00	0.000724286726608625	-1.8917694091796875	-0.8142719268798828	2.059570408704869
plot1	Nouragues	2001-02-05 21:00:00	0.00012150406837463379	-1.8639984130859375	-0.7402114868164062	2.005592961994494
plot1	Nouragues	2001-02-05 22:00:00	7.224641717584745e-05	-1.355743408203125	-0.7598495483398438	1.5541594271497663
plot1	Nouragues	2001-02-05 23:00:00	8.346879269538476e-06	-1.018890380859375	-0.9344940185546875	1.3825399375505398
plot1	Nouragues	2001-02-06 00:00:00	1.0042394251286169e-05	-0.849090576171875	-0.9376869201660156	1.2649946904213925
plot1	Nouragues	2001-02-06 01:00:00	2.093147486448288e-05	-1.087188720703125	-0.8835411071777344	1.4009369016829252
plot1	Nouragues	2001-02-06 02:00:00	2.299342304468155e-05	-1.200531005859375	-0.8368568420410156	1.4634220410054593
plot1	Nouragues	2001-02-06 03:00:00	2.3718923330307007e-05	-1.1678466796875	-0.8429470062255859	1.4402866112554806
plot1	Nouragues	2001-02-06 04:00:00	7.424876093864441e-05	-1.235382080078125	-0.8173112869262695	1.481271961361326
plot1	Nouragues	2001-02-06 05:00:00	3.4339725971221924e-05	-1.1759033203125	-0.6453781127929688	1.341365545701162
plot1	Nouragues	2001-02-06 06:00:00	1.155957579612732e-05	-1.06903076171875	-0.4272632598876953	1.1512517807807425
plot1	Nouragues	2001-02-06 07:00:00	6.994903077384151e-05	-1.2470245361328125	-0.5727863311767578	1.372280720151743
plot1	Nouragues	2001-02-06 08:00:00	0.00010985434056465238	-1.29833984375	-0.5404281616210938	1.4063246238838063
plot1	Nouragues	2001-02-06 09:00:00	0.00014756619930267334	-1.4054107666015625	-0.5963993072509766	1.5267192134014154
plot1	Nouragues	2001-02-06 10:00:00	8.165389300529569e-05	-1.20477294921875	-0.5155811309814453	1.3104586074322802
plot1	Nouragues	2001-02-06 11:00:00	4.4944882404251985e-05	-1.532562255859375	-0.8404960632324219	1.747907520549636
plot1	Nouragues	2001-02-06 12:00:00	8.29717594115209e-05	-1.3416900634765625	-0.5979232788085938	1.4688922607778154
plot1	Nouragues	2001-02-06 13:00:00	0.0001588019003406771	-2.1936798095703125	-1.0367164611816406	2.426316576170848
plot1	Nouragues	2001-02-06 14:00:00	0.00038170069456100464	-1.949005126953125	-1.0299243927001953	2.2043967972142475
plot1	Nouragues	2001-02-06 15:00:00	0.0005019307136535645	-2.5576324462890625	-1.298431396484375	2.868345833697
plot1	Nouragues	2001-02-06 16:00:00	0.00027469821071690603	-2.841033935546875	-1.695404052734375	3.308454129190415
plot1	Nouragues	2001-02-06 17:00:00	0.00022318728639447727	-2.8235626220703125	-1.7515697479248047	3.322725156042543
plot1	Nouragues	2001-02-06 18:00:00	0.00014904141426086426	-2.7605743408203125	-1.7490310668945312	3.268008623635765
plot1	Nouragues	2001-02-06 19:00:00	0.0003682228064008086	-2.759613037109375	-2.1757469177246094	3.5141625979132165
plot1	Nouragues	2001-02-06 20:00:00	0.00028946995735168457	-2.5053863525390625	-1.9715023040771484	3.1880687116921576
plot1	Nouragues	2001-02-06 21:00:00	0.0002002120018005371	-2.2455291748046875	-1.8338069915771484	2.8991808079621824
plot1	Nouragues	2001-02-06 22:00:00	1.96993350982666e-05	-2.031219482421875	-1.632894515991211	2.606184392195679
plot1	Nouragues	2001-02-06 23:00:00	1.2218952178955078e-06	-1.9916534423828125	-1.3961305618286133	2.432254916785489
plot1	Nouragues	2001-02-07 00:00:00	0.0	-1.8341131210327148	-1.3971309661865234	2.3056335089128224
plot1	Nouragues	2001-02-07 01:00:00	0.0	-1.5768461227416992	-1.2204322814941406	1.9939655585086025
plot1	Nouragues	2001-02-07 02:00:00	0.0	-1.317112922668457	-1.0751304626464844	1.7002035062811418
